"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"364","Big Ben Clock, 67 Bridge St, London","726","Hounslow, 00AT (726)","3/1/2020 - 3/31/2020, Every day, Daily Average",2032,1670,2472
"364","Big Ben Clock, 67 Bridge St, London","727","Hounslow, 00AT (727)","3/1/2020 - 3/31/2020, Every day, Daily Average",1990,1586,2495
"364","Big Ben Clock, 67 Bridge St, London","728","Hounslow, 00AT (728)","3/1/2020 - 3/31/2020, Every day, Daily Average",2094,1537,2851
"364","Big Ben Clock, 67 Bridge St, London","729","Hounslow, 00AT (729)","3/1/2020 - 3/31/2020, Every day, Daily Average",1905,1478,2454
"364","Big Ben Clock, 67 Bridge St, London","730","Hounslow, 00AT (730)","3/1/2020 - 3/31/2020, Every day, Daily Average",2163,1818,2572
"364","Big Ben Clock, 67 Bridge St, London","731","Hounslow, 00AT (731)","3/1/2020 - 3/31/2020, Every day, Daily Average",2349,1844,2992
"364","Big Ben Clock, 67 Bridge St, London","732","Hounslow, 00AT (732)","3/1/2020 - 3/31/2020, Every day, Daily Average",2560,2048,3199
"364","Big Ben Clock, 67 Bridge St, London","733","Hounslow, 00AT (733)","3/1/2020 - 3/31/2020, Every day, Daily Average",2378,1872,3020
"364","Big Ben Clock, 67 Bridge St, London","734","Hounslow, 00AT (734)","3/1/2020 - 3/31/2020, Every day, Daily Average",2280,1848,2812
"364","Big Ben Clock, 67 Bridge St, London","735","Hounslow, 00AT (735)","3/1/2020 - 3/31/2020, Every day, Daily Average",2110,1641,2711
"364","Big Ben Clock, 67 Bridge St, London","736","Hounslow, 00AT (736)","3/1/2020 - 3/31/2020, Every day, Daily Average",2416,1966,2968
"364","Big Ben Clock, 67 Bridge St, London","737","Hounslow, 00AT (737)","3/1/2020 - 3/31/2020, Every day, Daily Average",2207,1726,2820
"364","Big Ben Clock, 67 Bridge St, London","738","Islington, 00AU (738)","3/1/2020 - 3/31/2020, Every day, Daily Average",1924,1488,2486
"364","Big Ben Clock, 67 Bridge St, London","739","Islington, 00AU (739)","3/1/2020 - 3/31/2020, Every day, Daily Average",1986,1483,2659
"364","Big Ben Clock, 67 Bridge St, London","740","Islington, 00AU (740)","3/1/2020 - 3/31/2020, Every day, Daily Average",2017,1489,2730
"364","Big Ben Clock, 67 Bridge St, London","741","Islington, 00AU (741)","3/1/2020 - 3/31/2020, Every day, Daily Average",1863,1369,2533
"364","Big Ben Clock, 67 Bridge St, London","742","Islington, 00AU (742)","3/1/2020 - 3/31/2020, Every day, Daily Average",1809,1373,2383
"364","Big Ben Clock, 67 Bridge St, London","743","Islington, 00AU (743)","3/1/2020 - 3/31/2020, Every day, Daily Average",1908,1433,2539
"364","Big Ben Clock, 67 Bridge St, London","744","Islington, 00AU (744)","3/1/2020 - 3/31/2020, Every day, Daily Average",1689,1270,2245
"364","Big Ben Clock, 67 Bridge St, London","745","Islington, 00AU (745)","3/1/2020 - 3/31/2020, Every day, Daily Average",1857,1110,3106
"364","Big Ben Clock, 67 Bridge St, London","746","Islington, 00AU (746)","3/1/2020 - 3/31/2020, Every day, Daily Average",1867,1380,2524
"364","Big Ben Clock, 67 Bridge St, London","747","Islington, 00AU (747)","3/1/2020 - 3/31/2020, Every day, Daily Average",1570,1166,2113
"364","Big Ben Clock, 67 Bridge St, London","748","Islington, 00AU (748)","3/1/2020 - 3/31/2020, Every day, Daily Average",1727,1293,2305
