"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"160","London Borough of Hammersmith and Fulham, London","768","Islington, 00AU (768)","3/1/2020 - 3/31/2020, Every day, Daily Average",2247,1571,3213
"160","London Borough of Hammersmith and Fulham, London","769","Kensington and Chelsea, 00AW (769)","3/1/2020 - 3/31/2020, Every day, Daily Average",600,424,847
"160","London Borough of Hammersmith and Fulham, London","774","Merton, 00BA (774)","3/1/2020 - 3/31/2020, Every day, Daily Average",1474,1084,2004
"160","London Borough of Hammersmith and Fulham, London","775","Merton, 00BA (775)","3/1/2020 - 3/31/2020, Every day, Daily Average",1288,921,1800
"160","London Borough of Hammersmith and Fulham, London","776","Merton, 00BA (776)","3/1/2020 - 3/31/2020, Every day, Daily Average",1544,1162,2050
"160","London Borough of Hammersmith and Fulham, London","777","Merton, 00BA (777)","3/1/2020 - 3/31/2020, Every day, Daily Average",1435,1052,1955
"160","London Borough of Hammersmith and Fulham, London","778","Merton, 00BA (778)","3/1/2020 - 3/31/2020, Every day, Daily Average",1902,1432,2524
"160","London Borough of Hammersmith and Fulham, London","779","Merton, 00BA (779)","3/1/2020 - 3/31/2020, Every day, Daily Average",1671,1268,2200
"160","London Borough of Hammersmith and Fulham, London","781","Merton, 00BA (781)","3/1/2020 - 3/31/2020, Every day, Daily Average",2011,1435,2817
"160","London Borough of Hammersmith and Fulham, London","782","Kensington and Chelsea, 00AW (782)","3/1/2020 - 3/31/2020, Every day, Daily Average",675,467,974
"160","London Borough of Hammersmith and Fulham, London","783","Merton, 00BA (783)","3/1/2020 - 3/31/2020, Every day, Daily Average",1506,1157,1958
"160","London Borough of Hammersmith and Fulham, London","784","Merton, 00BA (784)","3/1/2020 - 3/31/2020, Every day, Daily Average",1518,1116,2064
"160","London Borough of Hammersmith and Fulham, London","786","Merton, 00BA (786)","3/1/2020 - 3/31/2020, Every day, Daily Average",1694,1314,2182
"160","London Borough of Hammersmith and Fulham, London","789","Merton, 00BA (789)","3/1/2020 - 3/31/2020, Every day, Daily Average",1701,1350,2143
"160","London Borough of Hammersmith and Fulham, London","790","Merton, 00BA (790)","3/1/2020 - 3/31/2020, Every day, Daily Average",1573,1150,2150
"160","London Borough of Hammersmith and Fulham, London","794","Merton, 00BA (794)","3/1/2020 - 3/31/2020, Every day, Daily Average",1599,1163,2196
"160","London Borough of Hammersmith and Fulham, London","796","Merton, 00BA (796)","3/1/2020 - 3/31/2020, Every day, Daily Average",1898,1553,2319
